Start date/time in UTC,Timezone,Duration (s),Observer ID,Latitude,Longitude,Mean volume (dBA),Could control noise exposure,Indoors,Noise_Source,Nominated as noise refuge,Start date UTC,Start time UTC,Mood_scale,timestamp,hour_of_day,day_of_month,month,day_of_week
2023-11-16 09:20:02,New York,29,1480,43.75855,-71.69128,48,False,True,"office building,delivery truck,automobile,speaking head in silhouette",False,2023-11-16,09:20:02,Happy,2023-11-16 09:20:02,9,16,11,4
2023-11-16 13:37:29,New York,29,1479,43.7581,-71.69224,44,False,True,automobile,False,2023-11-16,13:37:29,Happy,2023-11-16 13:37:29,13,16,11,4
2023-11-16 13:46:10,New York,29,1480,43.76074,-71.68905,68,False,True,speaking head in silhouette,False,2023-11-16,13:46:10,Happy,2023-11-16 13:46:10,13,16,11,4
2023-11-16 14:18:03,New York,29,1479,43.75726,-71.69074,52,False,True,books,False,2023-11-16,14:18:03,Happy,2023-11-16 14:18:03,14,16,11,4
2023-11-16 14:42:59,New York,29,1479,43.75815,-71.69003,62,False,False,"automobile,speaking head in silhouette,wind blowing face",True,2023-11-16,14:42:59,Extremely Happy,2023-11-16 14:42:59,14,16,11,4
2023-11-16 14:47:40,New York,29,1479,43.75983,-71.69005,67,False,True,"multiple musical notes,speaking head in silhouette",True,2023-11-16,14:47:40,Happy,2023-11-16 14:47:40,14,16,11,4
2023-11-16 14:53:25,New York,29,1479,43.76072,-71.68923,69,False,True,"multiple musical notes,speaking head in silhouette,rolling on the floor laughing,slice of pizza",False,2023-11-16,14:53:25,Happy,2023-11-16 14:53:25,14,16,11,4
2023-11-17 17:41:04,New York,29,1483,36.84351,-76.28882,53,True,True,"television,desktop computer",True,2023-11-17,17:41:04,Happy,2023-11-17 17:41:04,17,17,11,5
2023-11-19 13:36:11,New York,29,1356,40.86786,-73.92695,67,False,False,,True,2023-11-19,13:36:11,Very Sad,2023-11-19 13:36:11,13,19,11,7
2023-11-20 11:09:26,New York,29,1479,43.90933,-69.9615,41,False,True,speaking head in silhouette,False,2023-11-20,11:09:26,Extremely Happy,2023-11-20 11:09:26,11,20,11,1
2023-11-26 20:06:10,New York,29,1494,43.68359,-70.44735,62,True,True,"pistol,collision symbol",False,2023-11-26,20:06:10,Extremely Happy,2023-11-26 20:06:10,20,26,11,7
2023-11-27 08:43:32,New York,29,1496,44.04963,-70.71383,43,False,True,automobile,False,2023-11-27,08:43:32,Neutral,2023-11-27 08:43:32,8,27,11,1
2023-11-27 10:09:29,New York,29,1480,43.76076,-71.68932,64,True,True,fork and knife with plate,False,2023-11-27,10:09:29,Neutral,2023-11-27 10:09:29,10,27,11,1
2023-11-27 10:24:16,New York,29,1497,43.6707,-70.33763,75,True,False,"bus,vertical traffic light,speaking head in silhouette",False,2023-11-27,10:24:16,Neutral,2023-11-27 10:24:16,10,27,11,1
2023-11-27 21:36:57,New York,29,1498,43.80999,-70.31161,51,True,True,,False,2023-11-27,21:36:57,Happy,2023-11-27 21:36:57,21,27,11,1
2023-11-28 11:22:28,New York,29,141,40.9068,-73.78059,74,False,False,tractor,False,2023-11-28,11:22:28,Very Sad,2023-11-28 11:22:28,11,28,11,2
2023-11-28 11:43:33,New York,29,1500,43.68131,-70.44585,48,True,True,wind blowing face,True,2023-11-28,11:43:33,Extremely Happy,2023-11-28 11:43:33,11,28,11,2
2023-11-28 12:00:53,New York,29,141,40.90685,-73.78099,73,False,False,,False,2023-11-28,12:00:53,Very Sad,2023-11-28 12:00:53,12,28,11,2
2023-11-28 14:25:23,New York,29,1501,43.53809,-70.40183,62,True,False,"automobile,delivery truck,bus,wind blowing face",False,2023-11-28,14:25:23,Happy,2023-11-28 14:25:23,14,28,11,2
2023-11-28 17:08:22,New York,29,1502,43.65627,-70.2703,56,True,True,,False,2023-11-28,17:08:22,Neutral,2023-11-28 17:08:22,17,28,11,2
2023-11-28 22:08:14,New York,29,1503,43.65655,-70.24825,62,True,False,ferry,False,2023-11-28,22:08:14,Happy,2023-11-28 22:08:14,22,28,11,2
2023-11-28 22:35:23,New York,29,1479,43.75788,-71.69215,44,False,True,multiple musical notes,False,2023-11-28,22:35:23,Somewhat Sad,2023-11-28 22:35:23,22,28,11,2
2023-11-29 09:07:15,New York,29,1504,43.66246,-70.27488,63,False,True,"bus,woman,speaking head in silhouette,hamburger,dash symbol",False,2023-11-29,09:07:15,Neutral,2023-11-29 09:07:15,9,29,11,3
2023-11-29 10:15:19,New York,29,1498,43.494,-70.45805,68,True,True,"man+personal computer,hot beverage",False,2023-11-29,10:15:19,Neutral,2023-11-29 10:15:19,10,29,11,3
2023-11-29 10:29:50,New York,29,1505,43.6627,-70.27227,52,True,True,,True,2023-11-29,10:29:50,Happy,2023-11-29 10:29:50,10,29,11,3
2023-11-29 10:38:21,New York,29,1505,43.66248,-70.27345,79,True,False,,False,2023-11-29,10:38:21,Somewhat Sad,2023-11-29 10:38:21,10,29,11,3
2023-11-29 13:42:43,New York,29,1506,43.68234,-70.44632,58,True,True,"television,speaker with three sound waves,multiple musical notes,video game,speaking head in silhouette",False,2023-11-29,13:42:43,Neutral,2023-11-29 13:42:43,13,29,11,3
2023-11-29 13:59:17,New York,29,1507,43.731,-70.48024,68,True,True,,False,2023-11-29,13:59:17,Neutral,2023-11-29 13:59:17,13,29,11,3
2023-11-29 14:31:31,New York,29,1508,43.58928,-70.55342,50,False,False,national park,True,2023-11-29,14:31:31,Extremely Happy,2023-11-29 14:31:31,14,29,11,3
2023-11-29 15:37:29,New York,29,1510,43.79038,-70.4082,55,False,True,"automobile,vertical traffic light,high-heeled shoe,man+personal computer",False,2023-11-29,15:37:29,Neutral,2023-11-29 15:37:29,15,29,11,3
2023-11-29 16:14:49,New York,29,1511,43.62733,-70.51382,49,False,True,"delivery truck,automobile,motorway",False,2023-11-29,16:14:49,Neutral,2023-11-29 16:14:49,16,29,11,3
2023-11-29 16:17:08,New York,29,1509,43.59321,-70.36034,67,False,True,,False,2023-11-29,16:17:08,Neutral,2023-11-29 16:17:08,16,29,11,3
2023-11-29 18:13:24,New York,29,1512,43.22376,-70.73555,70,False,True,,False,2023-11-29,18:13:24,Somewhat Sad,2023-11-29 18:13:24,18,29,11,3
2023-11-29 18:26:12,New York,29,1513,43.49217,-70.47191,50,True,False,,False,2023-11-29,18:26:12,Neutral,2023-11-29 18:26:12,18,29,11,3
2023-11-29 19:24:10,New York,29,1514,43.66294,-70.27419,49,True,True,television,False,2023-11-29,19:24:10,Happy,2023-11-29 19:24:10,19,29,11,3
2023-11-29 20:04:22,New York,29,1515,43.66303,-70.27403,57,True,True,,False,2023-11-29,20:04:22,Neutral,2023-11-29 20:04:22,20,29,11,3
2023-11-29 21:30:55,New York,29,1516,43.68198,-70.44833,58,True,True,man+personal computer,True,2023-11-29,21:30:55,Extremely Happy,2023-11-29 21:30:55,21,29,11,3
2023-11-29 22:01:22,New York,29,1518,43.68116,-70.45096,43,True,True,,False,2023-11-29,22:01:22,Neutral,2023-11-29 22:01:22,22,29,11,3
2023-11-29 22:16:44,New York,29,1519,44.0309,-69.46965,36,False,False,"dog,deciduous tree,wind blowing face,rooster,duck,frog face,owl,honeybee,cricket,null,null,mountain",False,2023-11-29,22:16:44,Happy,2023-11-29 22:16:44,22,29,11,3
2023-11-30 00:25:42,New York,29,1520,43.68368,-70.44713,52,False,True,man+personal computer,False,2023-11-30,00:25:42,Neutral,2023-11-30 00:25:42,0,30,11,4
2023-11-30 01:02:23,New York,29,1521,43.68374,-70.44762,47,True,True,,False,2023-11-30,01:02:23,Happy,2023-11-30 01:02:23,1,30,11,4
2023-11-30 01:08:20,New York,29,1522,43.68243,-70.4466,41,False,True,"sleeping accommodation,man+personal computer,sleeping face,null",False,2023-11-30,01:08:20,Neutral,2023-11-30 01:08:20,1,30,11,4
2023-11-30 01:10:45,New York,29,1523,43.68249,-70.44638,51,False,True,"speaking head in silhouette,gear",False,2023-11-30,01:10:45,Neutral,2023-11-30 01:10:45,1,30,11,4
2023-11-30 04:26:32,New York,29,1524,43.72948,-70.27685,50,True,True,,False,2023-11-30,04:26:32,Neutral,2023-11-30 04:26:32,4,30,11,4
2023-11-30 07:06:36,New York,29,1525,43.68245,-70.44635,47,True,True,,True,2023-11-30,07:06:36,Happy,2023-11-30 07:06:36,7,30,11,4
2023-11-30 07:50:17,New York,29,1526,43.46446,-70.65624,44,True,True,,False,2023-11-30,07:50:17,Extremely Happy,2023-11-30 07:50:17,7,30,11,4
2023-11-30 07:58:08,New York,29,1526,43.46446,-70.65624,41,True,True,,False,2023-11-30,07:58:08,Extremely Happy,2023-11-30 07:58:08,7,30,11,4
2023-11-30 08:00:37,New York,29,1526,43.46443,-70.65627,41,True,True,,False,2023-11-30,08:00:37,Extremely Happy,2023-11-30 08:00:37,8,30,11,4
2023-11-30 08:08:25,New York,29,1527,43.66216,-70.27474,67,False,False,"automobile,bus,motorway,vertical traffic light,gear,police car,hammer and wrench",False,2023-11-30,08:08:25,Neutral,2023-11-30 08:08:25,8,30,11,4
2023-11-30 08:24:41,New York,29,1528,43.49542,-70.47683,76,False,True,automobile,False,2023-11-30,08:24:41,Happy,2023-11-30 08:24:41,8,30,11,4
2023-11-30 09:13:55,New York,29,1529,43.68241,-70.44636,44,True,True,sleeping accommodation,False,2023-11-30,09:13:55,Happy,2023-11-30 09:13:55,9,30,11,4
2023-11-30 09:47:39,New York,29,1531,43.63502,-70.31332,46,False,True,"automobile,taxi,bus,airplane departure,racing motorcycle,vertical traffic light,hammer,police officer+male sign,police cars revolving light,fire engine,ambulance,police car,speaker with three sound waves,dancer,woman,film projector,multiple musical notes,video game,man+personal computer,high-heeled shoe,speaking head in silhouette,rolling on the floor laughing,serious face with symbols covering mouth,thunder cloud and rain,deciduous tree,wind blowing face,bird,high voltage sign",True,2023-11-30,09:47:39,Happy,2023-11-30 09:47:39,9,30,11,4
2023-11-30 10:27:36,New York,29,1498,43.68058,-70.44884,58,True,True,,False,2023-11-30,10:27:36,Neutral,2023-11-30 10:27:36,10,30,11,4
2023-11-30 10:27:38,New York,29,1496,43.68023,-70.44914,56,False,True,,False,2023-11-30,10:27:38,Neutral,2023-11-30 10:27:38,10,30,11,4
2023-11-30 10:27:38,New York,29,1522,43.68062,-70.44888,56,False,True,man+personal computer,False,2023-11-30,10:27:38,Very Sad,2023-11-30 10:27:38,10,30,11,4
2023-11-30 10:27:40,New York,29,1510,43.68063,-70.44887,59,False,True,"woman,woman,speaking head in silhouette",False,2023-11-30,10:27:40,Very Sad,2023-11-30 10:27:40,10,30,11,4
2023-11-30 10:27:40,New York,29,1526,43.68058,-70.44882,58,False,True,man+personal computer,False,2023-11-30,10:27:40,Happy,2023-11-30 10:27:40,10,30,11,4
2023-11-30 10:27:40,New York,29,1500,43.68066,-70.44894,60,True,True,speaking head in silhouette,True,2023-11-30,10:27:40,Happy,2023-11-30 10:27:40,10,30,11,4
2023-11-30 10:27:42,New York,29,1513,43.68071,-70.44893,58,False,True,,False,2023-11-30,10:27:42,Neutral,2023-11-30 10:27:42,10,30,11,4
2023-11-30 10:27:51,New York,29,1502,43.68061,-70.44879,58,True,True,,False,2023-11-30,10:27:51,Neutral,2023-11-30 10:27:51,10,30,11,4
2023-11-30 10:28:05,New York,29,1521,43.68066,-70.44893,48,True,True,,False,2023-11-30,10:28:05,Neutral,2023-11-30 10:28:05,10,30,11,4
2023-11-30 10:28:50,New York,29,1511,43.6806,-70.44893,57,False,True,speaking head in silhouette,False,2023-11-30,10:28:50,Neutral,2023-11-30 10:28:50,10,30,11,4
2023-11-30 10:29:05,New York,29,1523,43.68063,-70.44891,59,False,True,,True,2023-11-30,10:29:05,Happy,2023-11-30 10:29:05,10,30,11,4
2023-11-30 10:43:11,New York,29,1535,43.68092,-70.449,63,False,False,,False,2023-11-30,10:43:11,Neutral,2023-11-30 10:43:11,10,30,11,4
2023-11-30 10:43:38,New York,29,1502,43.68121,-70.44981,72,True,False,,False,2023-11-30,10:43:38,Happy,2023-11-30 10:43:38,10,30,11,4
2023-11-30 10:44:52,New York,29,1496,43.68023,-70.44914,61,False,False,,False,2023-11-30,10:44:52,Neutral,2023-11-30 10:44:52,10,30,11,4
2023-11-30 10:45:09,New York,29,1536,43.68189,-70.44876,63,False,False,,False,2023-11-30,10:45:09,Neutral,2023-11-30 10:45:09,10,30,11,4
2023-11-30 10:45:15,New York,29,1527,43.68213,-70.44979,72,True,False,"hammer and wrench,metro",False,2023-11-30,10:45:15,Neutral,2023-11-30 10:45:15,10,30,11,4
2023-11-30 10:45:18,New York,29,1515,43.67974,-70.44704,60,False,False,,False,2023-11-30,10:45:18,Neutral,2023-11-30 10:45:18,10,30,11,4
2023-11-30 10:45:26,New York,29,1528,43.68196,-70.44995,71,False,False,,False,2023-11-30,10:45:26,Neutral,2023-11-30 10:45:26,10,30,11,4
2023-11-30 10:45:28,New York,29,1537,43.67984,-70.44826,62,False,False,,False,2023-11-30,10:45:28,Neutral,2023-11-30 10:45:28,10,30,11,4
2023-11-30 10:45:33,New York,29,1498,43.67989,-70.44829,58,True,False,automobile,False,2023-11-30,10:45:33,Neutral,2023-11-30 10:45:33,10,30,11,4
2023-11-30 10:45:35,New York,29,1534,43.68074,-70.44704,61,True,False,"automobile,multiple musical notes,speaking head in silhouette,deciduous tree",False,2023-11-30,10:45:35,Neutral,2023-11-30 10:45:35,10,30,11,4
2023-11-30 10:45:42,New York,29,1516,43.68203,-70.44825,71,False,False,wind blowing face,True,2023-11-30,10:45:42,Happy,2023-11-30 10:45:42,10,30,11,4
2023-11-30 10:45:50,New York,29,1500,43.68249,-70.4506,59,True,False,,True,2023-11-30,10:45:50,Extremely Happy,2023-11-30 10:45:50,10,30,11,4
2023-11-30 10:45:53,New York,29,1504,43.68034,-70.44835,59,True,False,"railway car,bus",False,2023-11-30,10:45:53,Neutral,2023-11-30 10:45:53,10,30,11,4
2023-11-30 10:46:17,New York,29,1532,43.68287,-70.44771,65,True,False,,False,2023-11-30,10:46:17,Extremely Happy,2023-11-30 10:46:17,10,30,11,4
2023-11-30 10:46:20,New York,29,1513,43.67979,-70.44606,59,False,False,"automobile,airplane",False,2023-11-30,10:46:20,Neutral,2023-11-30 10:46:20,10,30,11,4
2023-11-30 10:46:23,New York,29,1503,43.67917,-70.45183,67,True,False,,False,2023-11-30,10:46:23,Somewhat Sad,2023-11-30 10:46:23,10,30,11,4
2023-11-30 10:46:25,New York,29,1538,43.6801,-70.44863,63,True,False,"automobile,wind blowing face",True,2023-11-30,10:46:25,Extremely Happy,2023-11-30 10:46:25,10,30,11,4
2023-11-30 10:47:17,New York,29,1526,43.68216,-70.44614,64,False,False,,False,2023-11-30,10:47:17,Neutral,2023-11-30 10:47:17,10,30,11,4
2023-11-30 10:47:22,New York,29,1529,43.6819,-70.44529,65,False,False,,False,2023-11-30,10:47:22,Extremely Happy,2023-11-30 10:47:22,10,30,11,4
2023-11-30 10:47:27,New York,29,1525,43.68207,-70.44508,62,False,False,,True,2023-11-30,10:47:27,Extremely Happy,2023-11-30 10:47:27,10,30,11,4
2023-11-30 10:48:18,New York,29,1508,43.68248,-70.45116,80,False,False,,False,2023-11-30,10:48:18,Neutral,2023-11-30 10:48:18,10,30,11,4
2023-11-30 10:48:19,New York,25,1510,43.68455,-70.44936,73,False,False,"airplane,wind blowing face",False,2023-11-30,10:48:19,Neutral,2023-11-30 10:48:19,10,30,11,4
2023-11-30 10:48:48,New York,29,1521,43.6816,-70.45195,69,False,False,"helicopter,automobile,bird",False,2023-11-30,10:48:48,Somewhat Sad,2023-11-30 10:48:48,10,30,11,4
2023-11-30 10:48:57,New York,29,1511,43.68446,-70.44591,70,False,False,"automobile,delivery truck,helicopter",False,2023-11-30,10:48:57,Neutral,2023-11-30 10:48:57,10,30,11,4
2023-11-30 10:50:11,New York,28,1494,43.68396,-70.44536,83,False,False,,False,2023-11-30,10:50:11,Neutral,2023-11-30 10:50:11,10,30,11,4
2023-11-30 10:53:49,New York,29,1501,43.68356,-70.45166,71,False,False,"delivery truck,wind blowing face",False,2023-11-30,10:53:49,Happy,2023-11-30 10:53:49,10,30,11,4
2023-11-30 10:54:45,New York,29,1522,43.684,-70.45128,64,False,False,"factory,soccer ball,deciduous tree,motorway",False,2023-11-30,10:54:45,Neutral,2023-11-30 10:54:45,10,30,11,4
2023-11-30 10:59:10,New York,29,1481,43.6802,-70.44866,67,False,False,railway car,False,2023-11-30,10:59:10,Neutral,2023-11-30 10:59:10,10,30,11,4
2023-12-01 12:31:21,New York,29,1539,44.05576,-71.63309,58,False,False,,False,2023-12-01,12:31:21,Neutral,2023-12-01 12:31:21,12,1,12,5
2023-12-01 14:34:14,New York,29,1539,44.05665,-71.62983,75,True,False,,False,2023-12-01,14:34:14,Happy,2023-12-01 14:34:14,14,1,12,5
2023-12-02 16:45:11,New York,29,1539,43.75978,-71.67969,57,False,True,,False,2023-12-02,16:45:11,Neutral,2023-12-02 16:45:11,16,2,12,6
2023-12-05 09:58:23,New York,29,1529,43.68053,-70.44871,52,False,True,,False,2023-12-05,09:58:23,Neutral,2023-12-05 09:58:23,9,5,12,2
2023-12-05 10:14:15,New York,29,1529,43.68054,-70.44876,51,False,False,,False,2023-12-05,10:14:15,Happy,2023-12-05 10:14:15,10,5,12,2
2023-12-05 13:43:14,New York,29,1507,43.67935,-70.44321,71,True,False,,False,2023-12-05,13:43:14,Neutral,2023-12-05 13:43:14,13,5,12,2
2023-12-05 13:46:00,New York,29,1507,43.67922,-70.44285,71,True,False,,False,2023-12-05,13:46:00,Neutral,2023-12-05 13:46:00,13,5,12,2
2023-12-05 13:47:18,New York,29,1507,43.6794,-70.44322,72,True,False,,False,2023-12-05,13:47:18,Neutral,2023-12-05 13:47:18,13,5,12,2
2023-12-05 15:52:30,New York,29,1537,43.68145,-70.44837,61,True,True,,False,2023-12-05,15:52:30,Neutral,2023-12-05 15:52:30,15,5,12,2
2023-12-05 16:22:26,New York,29,1539,43.74463,-71.7626,70,False,True,,False,2023-12-05,16:22:26,Somewhat Sad,2023-12-05 16:22:26,16,5,12,2
2023-12-05 16:24:25,New York,29,1539,43.74458,-71.76261,79,False,True,,False,2023-12-05,16:24:25,Very Sad,2023-12-05 16:24:25,16,5,12,2
2023-12-08 02:57:16,New York,29,1553,44.09736,-70.19771,41,True,True,"man+personal computer,dog",True,2023-12-08,02:57:16,Extremely Happy,2023-12-08 02:57:16,2,8,12,5
2023-12-08 13:25:20,New York,29,1520,43.68293,-70.44725,62,True,False,"null,speaking head in silhouette",False,2023-12-08,13:25:20,Neutral,2023-12-08 13:25:20,13,8,12,5
2023-12-08 19:07:01,New York,29,1553,44.09728,-70.19762,64,False,False,,False,2023-12-08,19:07:01,Extremely Happy,2023-12-08 19:07:01,19,8,12,5
2023-12-08 19:09:37,New York,29,1553,44.0971,-70.19767,44,False,True,,True,2023-12-08,19:09:37,Extremely Happy,2023-12-08 19:09:37,19,8,12,5
2023-12-08 19:19:02,New York,29,1554,43.68148,-70.44591,67,True,True,"rolling on the floor laughing,man+personal computer,loudly crying face,multiple musical notes,woman",True,2023-12-08,19:19:02,Very Sad,2023-12-08 19:19:02,19,8,12,5
2023-12-08 19:28:58,New York,29,1554,43.68148,-70.44591,74,False,False,"taxi,automobile,helicopter,tractor,police cars revolving light,ambulance,speaking head in silhouette,table tennis paddle and ball,thunder cloud and rain",False,2023-12-08,19:28:58,Very Sad,2023-12-08 19:28:58,19,8,12,5
2023-12-08 19:30:33,New York,29,1554,43.68148,-70.44591,65,False,False,"speaker with three sound waves,microphone,woman,bird,duck,owl,null,null",True,2023-12-08,19:30:33,Neutral,2023-12-08 19:30:33,19,8,12,5
2023-12-09 13:26:00,New York,29,1553,44.0973,-70.19763,63,True,True,,False,2023-12-09,13:26:00,Very Sad,2023-12-09 13:26:00,13,9,12,6
2023-12-10 00:35:29,New York,29,1553,44.10322,-70.17672,79,False,True,,False,2023-12-10,00:35:29,Extremely Happy,2023-12-10 00:35:29,0,10,12,7
2023-12-14 13:58:26,New York,29,1500,43.36854,-70.8288,39,True,True,,True,2023-12-14,13:58:26,Extremely Happy,2023-12-14 13:58:26,13,14,12,4
2023-12-14 14:28:09,New York,29,1533,43.65151,-70.26652,56,False,True,,False,2023-12-14,14:28:09,Happy,2023-12-14 14:28:09,14,14,12,4
2023-12-14 23:08:02,New York,29,1520,43.68096,-70.45101,57,False,False,"automobile,speaker with three sound waves,deciduous tree",False,2023-12-14,23:08:02,Neutral,2023-12-14 23:08:02,23,14,12,4
2023-12-15 21:32:25,New York,26,1537,43.70771,-70.29849,56,False,True,,False,2023-12-15,21:32:25,Neutral,2023-12-15 21:32:25,21,15,12,5
2023-12-16 07:05:16,New York,29,1537,43.67017,-70.28449,69,False,True,,False,2023-12-16,07:05:16,Neutral,2023-12-16 07:05:16,7,16,12,6
2023-12-24 18:31:49,New York,29,1498,43.50664,-70.45672,67,False,True,,False,2023-12-24,18:31:49,Neutral,2023-12-24 18:31:49,18,24,12,7
2023-12-24 18:35:10,New York,29,1498,43.50673,-70.45723,67,False,True,,False,2023-12-24,18:35:10,Neutral,2023-12-24 18:35:10,18,24,12,7
2023-12-28 13:07:43,New York,29,1537,43.73419,-70.29528,63,False,True,,False,2023-12-28,13:07:43,Neutral,2023-12-28 13:07:43,13,28,12,4
2024-01-02 01:39:31,New York,29,242,33.88973,-84.27919,33,False,True,automobile,False,2024-01-02,01:39:31,Happy,2024-01-02 01:39:31,1,2,1,2
2024-01-03 09:43:26,New York,29,281,42.42252,-71.19009,55,True,True,"metro,hammer and wrench,synagogue",False,2024-01-03,09:43:26,Happy,2024-01-03 09:43:26,9,3,1,3
2024-01-03 09:44:36,New York,29,62,42.48003,-76.45111,51,False,True,"office building,desktop computer",False,2024-01-03,09:44:36,Happy,2024-01-03 09:44:36,9,3,1,3
2024-01-05 23:02:16,New York,29,1584,40.77201,-73.98151,49,False,True,,False,2024-01-05,23:02:16,Neutral,2024-01-05 23:02:16,23,5,1,5
